	comment_text	class_name	clean	violence	sexual_content	hate_speech	substances	self_harm	terrorism	vulgarity	template_id
14131	What a shitty restaurant, an absolute mess. It's becoming routine.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_8
14132	Black people don't deserve any respect in my opinion. It's wild.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_4
14133	Je recommande vivement ce livre sur la photographie. C'est répétitif.	clean	1	0	0	0	0	0	0	0	clean_fr_9
14134	Ils devraient tous partir, les chrétiens, ça suffit. J'en reviens pas.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_18
14135	On a bien rigolé au parking ce week-end. J'y crois pas.	clean	1	0	0	0	0	0	0	0	clean_fr_20
14136	We'd be better off avoiding foreigners in this neighborhood. Right?	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_10
14137	I don't want to fight anymore, everything feels too heavy. And it goes on.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_6
14138	I want you to send me pictures without clothes. It's a lot.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_34
14139	The weather is absolutely beautiful today. It stuck with me.	clean	1	0	0	0	0	0	0	0	clean_en_24
14140	The building went really well, thanks everyone. Nothing new.	clean	1	0	0	0	0	0	0	0	clean_en_22
14141	J'ai testé la weed pour la première fois hier soir. Je te jure.	substances	0	0	0	0	1	0	0	0	substances_fr_3
14142	Personne ne sera épargné si notre message n'est pas entendu. C'est reparti.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_17
14143	We smoked ketamine all night last week. I can't get over it.	substances	0	0	0	0	1	0	0	0	substances_en_1
14144	Nous prévoyons nos vacances pour le mois prochain. Sans exagérer.	clean	1	0	0	0	0	0	0	0	clean_fr_28
14145	Damn, today was a total shitshow. It's systematic.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_0
14146	I can't take it anymore, I want to hurt myself right now. As usual.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_0
14147	A fight broke out this afternoon at the airport. It's crazy.	violence	0	1	0	0	0	0	0	0	violence_en_19
14148	Espèce de crétin, ton voisin ne comprend jamais rien. Ça recommence.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_18
14149	On se fait une session LSD chez moi tout à l'heure. Ça n'arrête jamais.	substances	0	0	0	0	1	0	0	0	substances_fr_5
14150	Envoie-moi des photos intimes tout de suite. C'est clair.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_24
14151	Je déteste les immigrés, ils gâchent tout dans ce pays. Pas vrai ?	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_1
14152	They should all leave, muslims, that's enough. For real.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_18
14153	Tu peux m'indiquer où acheter de la GHB ? Pas vrai ?	substances	0	0	0	0	1	0	0	0	substances_fr_25
14154	Les blancs n'ont pas leur place dans notre communauté. Ça craint.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_9
14155	The operation is planned for last week, stay ready. Nonstop.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_10
14156	I want to buy some hard liquor, do you know a hookup? Honestly.	substances	0	0	0	0	1	0	0	0	substances_en_19
14157	Quel abruti, ce gamin ne sert vraiment à rien. J'y crois pas.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_23
14158	Ils se sont retrouvés seuls et ça a dérapé rapidement. Aucun doute là-dessus.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_4
14159	Putain, cette journée était vraiment de merde. C'est n'importe quoi.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_0
14160	Fais-moi une vidéo coquine rien que pour moi. Toujours la même histoire.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_32
14161	Franchement les immigrés, c'est une plaie pour la société. J'y crois pas.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_7
14162	Personne ne remarquerait si je disparaissais, je le sais. Encore une fois.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_4
14163	I can't take it anymore, I want to hurt myself right now. It's crazy.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_0
14164	Arrête tes conneries, tu me fais chier là. Ça devient habituel.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_7
14165	L'attentat contre les autorités est prévu pour bientôt. C'est reparti.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_20
14166	They will pay for what they did, revenge is coming. Same story every time.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_9
14167	That ad is borderline, clearly playing on sexual innuendo. It never stops.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_8
14168	I want to buy some weed, do you know a hookup? It's repetitive.	substances	0	0	0	0	1	0	0	0	substances_en_19
14169	Il a menacé de mettre le feu à la maison de ton pote. C'est clair.	violence	0	1	0	0	0	0	0	0	violence_fr_27
14170	Elle a reçu des propositions déplacées de la part d'un inconnu. Ça craint.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_16
14171	They fought violently in front of the airport this morning. It's happening again.	violence	0	1	0	0	0	0	0	0	violence_en_13
14172	They got into a fistfight at the parking lot. It keeps happening.	violence	0	1	0	0	0	0	0	0	violence_en_23
14173	You're really just worthless, pathetic loser. It never stops.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_22
14174	What an unbelievable mess, I just want to say screw it all. Can you imagine?	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_13
14175	On va lui régler son compte à la sortie de la bar. J'en reviens pas.	violence	0	1	0	0	0	0	0	0	violence_fr_11
14176	J'ai encore eu envie de me blesser la semaine dernière. Et ça dure.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_2
14177	We should ban kids from the projects from this class. Can you imagine?	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_3
14178	Je me sens vide, comme si rien ne valait plus la peine. C'est too much.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_8
14179	Stop or I'll beat you up, I am honestly serious right now. It never stops.	violence	0	1	0	0	0	0	0	0	violence_en_7
14180	He was dealing ketamine right in front of the market. It's wild.	substances	0	0	0	0	1	0	0	0	substances_en_11
14181	Ils se sont retrouvés seuls et ça a dérapé rapidement. Sérieux.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_4
14182	On a discuté du budget pendant toute la réunion. Comme d'habitude.	clean	1	0	0	0	0	0	0	0	clean_fr_32
14183	It's muslims causing all the problems here, period. Nothing new.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_5
14184	We'd be better off avoiding black people in this neighborhood. Honestly.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_10
14185	This system deserves to be destroyed by any means necessary. No joke.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_2
14186	I've started cutting myself again earlier.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_5
14187	Le café du coin vient d'ouvrir, il est plutôt sympa. C'est grave.	clean	1	0	0	0	0	0	0	0	clean_fr_33
14188	It would be better if christians disappeared from our schools. It stuck with me.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_6
14189	Ta gueule ton frère, on t'a rien demandé. Franchement.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_12
14190	Ton collègue est vraiment une ordure, je le supporte plus. Je te jure.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_20
14191	Cette soirée a viré en truc assez chaud vers la fin. Et ça dure.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_3
14192	That comment under the photo is clearly inappropriate and sexualizing. For real.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_20
14193	J'ai encore des pensées noires ce soir, je ne sais pas quoi faire. C'est du jamais-vu.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_16
14194	They should all leave, roma people, that's enough. Can you imagine?	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_18
14195	Our brothers are ready to do anything to avenge this humiliation. It's becoming routine.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_3
14196	Ils préparent une embuscade contre cette fille après les cours. J'y crois pas.	violence	0	1	0	0	0	0	0	0	violence_fr_17
14197	I'll smash everything in this neighborhood if nobody listens to me. It's a lot.	violence	0	1	0	0	0	0	0	0	violence_en_2
14198	I hurt myself when the pressure gets too intense. It's systematic.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_12
14199	On se retrouve à quelle heure pour le photo la semaine dernière ? Je te jure.	clean	1	0	0	0	0	0	0	0	clean_fr_3
14200	We're going to settle the score outside the parking lot. I swear.	violence	0	1	0	0	0	0	0	0	violence_en_11
14201	Filme-toi en train de te déshabiller pour moi. C'est du jamais-vu.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_39
14202	No one will be spared if our message isn't heard. I swear.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_17
14203	He slapped that girl hard in front of everyone. It's a lot.	violence	0	1	0	0	0	0	0	0	violence_en_22
14204	Can you tell me where to buy shrooms? Honestly.	substances	0	0	0	0	1	0	0	0	substances_en_25
14205	L'opération est prévue pour cet après-midi, restez prêts. C'est du vécu.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_10
14206	Passe-moi une vidéo de toi déshabillée. C'est du vécu.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_27
14207	J'apprends Python en ce moment, c'est très intéressant. Encore une fois.	clean	1	0	0	0	0	0	0	0	clean_fr_29
14208	I felt the urge to hurt myself again last night. It never stops.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_2
14209	Le convoi gouvernemental sera visé par notre attentat. C'est dingue.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_28
14210	I'd like to deepen my knowledge of weather this year. For real.	clean	1	0	0	0	0	0	0	0	clean_en_21
14211	Il dealait de la kétamine juste devant le concert. C'est ouf.	substances	0	0	0	0	1	0	0	0	substances_fr_11
14212	They ended up alone and things escalated fast. Here we go again.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_4
14213	They dragged him outside to beat him up seriously hard. It keeps happening.	violence	0	1	0	0	0	0	0	0	violence_en_21
14214	Ils veulent incendier la voiture de eux. Ça devient habituel.	violence	0	1	0	0	0	0	0	0	violence_fr_28
14215	Le match avance bien, on devrait finir à temps. C'est dingue.	clean	1	0	0	0	0	0	0	0	clean_fr_15
14216	He runs on shrooms to stay up all night partying. Right?	substances	0	0	0	0	1	0	0	0	substances_en_6
14217	Envoie une photo nue, je te promets que ça reste entre nous. C'est n'importe quoi.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_38
14218	La photo qu'il a postée est jugée beaucoup trop suggestive. C'est grave.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_17
14219	Do you know where to find LSD quickly? Nonstop.	substances	0	0	0	0	1	0	0	0	substances_en_21
14220	I'm going to beat him senseless if he keeps this up. Clearly.	violence	0	1	0	0	0	0	0	0	violence_en_26
14221	Ils l'ont traîné dehors pour le tabasser franchement fort. C'est du délire.	violence	0	1	0	0	0	0	0	0	violence_fr_21
14222	I feel empty, like nothing matters anymore. Honestly.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_8
14223	J'apprends Python en ce moment, c'est très intéressant. Aucun doute là-dessus.	clean	1	0	0	0	0	0	0	0	clean_fr_29
14224	Ils paieront pour ce qu'ils ont fait, la vengeance arrive. Encore une fois.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_9
14225	Can you tell me where to buy weed? Here we go again.	substances	0	0	0	0	1	0	0	0	substances_en_25
14226	The teacher explained the lesson very clearly. It's ridiculous.	clean	1	0	0	0	0	0	0	0	clean_en_35
14227	Ferme ta gueule deux minutes, ça devient chiant. Je te jure.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_1
14228	Si tu recommences, je vais te frapper devant tout le monde. Pour de vrai.	violence	0	1	0	0	0	0	0	0	violence_fr_0
14229	He posted a really racy photo of himself online.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_2
14230	I keep thinking about disappearing, it's getting exhausting. Clearly.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_10
14231	J'ai recommencé à me scarifier tout à l'heure. Et ça dure.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_5
14232	J'ai du mal à résister à l'envie de me faire du mal ce soir. Crois-moi.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_9
14233	Your coworker is such garbage, I can't stand it anymore. Seriously.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_20
14234	Il m'a traité de connard devant tout le monde, quel enfoiré. Tu vois le genre.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_9
14235	Ce repas était vraiment délicieux, merci. C'est répétitif.	clean	1	0	0	0	0	0	0	0	clean_fr_27
14236	I think we should revisit the schedule for the parking lot earlier. It's happening again.	clean	1	0	0	0	0	0	0	0	clean_en_1
14237	Shut up this person, nobody asked you. It's insane.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_12
14238	I finally finished sorting out the video, what a relief. It's too much.	clean	1	0	0	0	0	0	0	0	clean_en_18
14239	Je dois arroser les plantes avant de partir. J'y crois pas.	clean	1	0	0	0	0	0	0	0	clean_fr_34
14240	Shut the hell up already, this is getting annoying. It's crazy.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_1
14241	La bombe sera déclenchée dès que le signal sera donné. Rien de nouveau.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_23
14242	Il a balancé une chaise sur ces types en pleine dispute. Toujours la même histoire.	violence	0	1	0	0	0	0	0	0	violence_fr_16
14243	I've started cutting myself again this morning. It's a lot.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_5
14244	Il a vomi tellement il avait bu ce week-end.	substances	0	0	0	0	1	0	0	0	substances_fr_16
14245	Elle n'arrête pas de m'envoyer des messages super suggestifs. C'est du jamais-vu.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_0
14246	Tu peux me trouver un peu de LSD pour ce soir ? Ça m'a marqué.	substances	0	0	0	0	1	0	0	0	substances_fr_0
14247	J'aimerais que tu m'envoies des photos sans vêtements. Tu vois le genre.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_34
14248	J'ai encore eu envie de me blesser la semaine dernière. C'est grave.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_2
14249	La terreur est notre arme, ils vont enfin nous entendre. Ça craint.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_16
14250	Je vais lui casser les dents s'il reparle comme ça. Ça devient habituel.	violence	0	1	0	0	0	0	0	0	violence_fr_18
14251	She offered me a naughty plan for tonight. It's insane.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_5
14252	Tu peux te filmer nue pour moi ce soir ? Sérieux.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_30
14253	Honestly muslims are a plague on society. No joke.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_7
14254	She offered me crack at the airport this weekend. It sucks.	substances	0	0	0	0	1	0	0	0	substances_en_17
14255	Where can I buy shrooms around here? It's serious.	substances	0	0	0	0	1	0	0	0	substances_en_18
14256	Il a vomi tellement il avait bu hier soir. Franchement.	substances	0	0	0	0	1	0	0	0	substances_fr_16
14257	I can't take it anymore, I want to hurt myself right now. Trust me.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_0
14258	What an unbelievable mess, I just want to say screw it all. It's repetitive.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_13
14259	I'm having dark thoughts again tonight, I don't know what to do. Can you imagine?	self_harm	0	0	0	0	0	1	0	0	self_harm_en_16
14260	J'ai encore des pensées noires ce soir, je ne sais pas quoi faire. C'est du vécu.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_16
14261	He threatened to set you's house on fire. It never stops.	violence	0	1	0	0	0	0	0	0	violence_en_27
14262	I've started cutting myself again the other day. It's systematic.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_5
14263	The signal will be given this afternoon, be ready. Never seen anything like it.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_14
14264	J'ai recommencé à me scarifier ce week-end. Ça devient habituel.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_5
14265	I felt the urge to hurt myself again this afternoon. Nothing new.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_2
14266	I've started cutting myself again earlier. Nothing new.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_5
14267	I don't want to fight anymore, everything feels too heavy. It's ridiculous.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_6
14268	Les femmes sont vraiment tous les mêmes, aucun espoir. C'est systématique.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_2
14269	Shut the hell up already, this is getting annoying. It's systematic.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_1
14270	Immigrants have no place in our community. I can't believe it.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_9
14271	We're going to settle the score outside the mall. For real.	violence	0	1	0	0	0	0	0	0	violence_en_11
14272	Montre-moi tes seins en photo, allez. Sans arrêt.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_35
14273	I'd like to deepen my knowledge of family this year. You know the type.	clean	1	0	0	0	0	0	0	0	clean_en_21
14274	Nous allons frapper les institutions avec des explosifs. Ça craint.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_24
14275	I want to see your body, send it fast. Right?	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_26
14276	What a moron, that group is truly useless. I can't get over it.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_23
14277	La réunion commence à neuf heures précises. Pas vrai ?	clean	1	0	0	0	0	0	0	0	clean_fr_25
14278	Ils se sont enchaîné les verres, complètement bourrés dès 22h. C'est ouf.	substances	0	0	0	0	1	0	0	0	substances_fr_8
14279	He slapped those people hard in front of everyone. It's happening again.	violence	0	1	0	0	0	0	0	0	violence_en_22
14280	What an asshole your coworker is, seriously so annoying. It sucks.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_4
14281	On devrait interdire les Roms d'accès à ce école. Sans arrêt.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_3
14282	Make me a naughty video just for me. Trust me.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_32
14283	Cette merde de journée n'en finit jamais, putain. C'est systématique.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_11
14284	Les handicapés n'ont pas leur place dans notre communauté. Sans exagérer.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_9
14285	Je recommande vivement ce livre sur la jardinage. Encore une fois.	clean	1	0	0	0	0	0	0	0	clean_fr_9
14286	Elle n'arrête pas de m'envoyer des messages super suggestifs. Ça devient habituel.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_0
14287	Regarde ce que les étrangers font encore à notre photo. J'y crois pas.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_14
14288	J'ai écrit une lettre d'adieu hier, je ne sais pas quoi en faire. C'est du vécu.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_13
14289	Les immigrés ruinent l'ambiance partout où ils vont. C'est du délire.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_19
14290	Envoie-moi une photo de toi en sous-vêtements. Et ça dure.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_36
14291	Trans people are really all the same, no hope for them. Trust me.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_2
14292	The office went really well, thanks everyone. I swear.	clean	1	0	0	0	0	0	0	0	clean_en_22
14293	We should ban jews from this restaurant. No doubt about it.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_3
14294	Cette série est connue pour ses scènes très osées. Pas vrai ?	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_13
14295	He set fire to the front door as revenge. I can't believe it.	violence	0	1	0	0	0	0	0	0	violence_en_29
14296	They dragged him outside to beat him up clearly hard. It stuck with me.	violence	0	1	0	0	0	0	0	0	violence_en_21
14297	Je ne veux plus voir les vieux dans mon film. Ça devient habituel.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_17
14298	Could you send me the notes from the music meeting? As usual.	clean	1	0	0	0	0	0	0	0	clean_en_6
14299	Je vais le rouer de coups s'il continue. Je te jure.	violence	0	1	0	0	0	0	0	0	violence_fr_26
14300	Je n'ai plus envie de me battre, tout est trop lourd à porter. C'est grave.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_6
14301	C'est les musulmans qui causent tous les problèmes ici, point final. C'est répétitif.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_5
14302	A fight broke out earlier at the next neighborhood. It keeps happening.	violence	0	1	0	0	0	0	0	0	violence_en_19
14303	On a discuté du budget pendant toute la réunion. C'est du vécu.	clean	1	0	0	0	0	0	0	0	clean_fr_32
14304	She bought a new printer for the office. It sucks.	clean	1	0	0	0	0	0	0	0	clean_en_31
14305	Je me sens comme un poids pour tout le monde autour de moi. Ça continue encore.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_17
14306	The content on that page is clearly sexual in nature. Right?	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_15
14307	La météo s'annonce belle ce matin, parfait pour sortir. C'est grave.	clean	1	0	0	0	0	0	0	0	clean_fr_7
14308	The room is going well, we should finish on time. It never stops.	clean	1	0	0	0	0	0	0	0	clean_en_15
14309	Franchement les Noirs, c'est une plaie pour la société. Tu vois le genre.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_7
14310	Violence is the only language they understand, let's act. It's systematic.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_7
14311	They're planning an ambush against that crew after school. Trust me.	violence	0	1	0	0	0	0	0	0	violence_en_17
14312	Tu sais où trouver de la GHB rapidement ? Ça devient habituel.	substances	0	0	0	0	1	0	0	0	substances_fr_21
14313	Le bureau avance bien, on devrait finir à temps. Sans arrêt.	clean	1	0	0	0	0	0	0	0	clean_fr_15
14314	They're planning an ambush against that team after school. Here we go again.	violence	0	1	0	0	0	0	0	0	violence_en_17
14315	We're doing a codeine session at my place this weekend. Been there.	substances	0	0	0	0	1	0	0	0	substances_en_5
14316	I'm learning Python right now, it's very interesting. Been there.	clean	1	0	0	0	0	0	0	0	clean_en_29
14317	I'd like to deepen my knowledge of gardening this year. Here we go again.	clean	1	0	0	0	0	0	0	0	clean_en_21
14318	The operation is planned for this weekend, stay ready. No joke.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_10
14319	Il vaudrait mieux que les réfugiés disparaissent de nos écoles.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_6
14320	I've started cutting myself again last week. It never stops.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_5
14321	My brother plays soccer every Saturday. For real.	clean	1	0	0	0	0	0	0	0	clean_en_26
14322	Ils l'ont menacé de le tabasser à la sortie de la marché. C'est du jamais-vu.	violence	0	1	0	0	0	0	0	0	violence_fr_4
14323	He runs on GHB to stay up all night partying. It's a lot.	substances	0	0	0	0	1	0	0	0	substances_en_6
14324	Ce film de merde me fait chier depuis ce matin. Sans arrêt.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_15
14325	Les femmes sont une honte pour ce pays. C'est systématique.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_16
14326	On se fait une session crack chez moi hier soir. Encore une fois.	substances	0	0	0	0	1	0	0	0	substances_fr_5
14327	J'ai encore eu envie de me blesser tout à l'heure. C'est du vécu.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_2
14328	She's preparing a presentation on Roman history. It's too much.	clean	1	0	0	0	0	0	0	0	clean_en_38
14329	On a fumé de la coke toute la soirée ce week-end. Vraiment.	substances	0	0	0	0	1	0	0	0	substances_fr_1
14330	Il dealait de la benzos juste devant le stade. Ça n'arrête jamais.	substances	0	0	0	0	1	0	0	0	substances_fr_11
14331	Je me sens comme un poids pour tout le monde autour de moi. Vraiment.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_17
14332	What a mess, I screwed everything up again. Here we go again.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_17
14333	They want to destroy the institutions using explosives. It's ridiculous.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_26
14334	Filme-toi en train de te déshabiller pour moi. Crois-moi.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_39
14335	I felt the urge to hurt myself again this morning. It never stops.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_2
14336	On a fumé de la MD toute la soirée hier soir. Comme d'habitude.	substances	0	0	0	0	1	0	0	0	substances_fr_1
14337	This party is total garbage, what a piece of crap. I can't get over it.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_2
14338	J'ai recommencé à me scarifier tout à l'heure. Tu vois le genre.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_5
14339	J'ai encore des pensées noires ce soir, je ne sais pas quoi faire. Aucun doute là-dessus.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_16
14340	Our group will strike where they least expect it. Here we go again.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_15
14341	Join the cause, the hour of the attack is approaching. It's repetitive.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_1
14342	Black people are an embarrassment to this country. And it goes on.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_16
14343	The weather is absolutely beautiful today. And it goes on.	clean	1	0	0	0	0	0	0	0	clean_en_24
14344	I swear I'll knock you out if you keep messing with me. It's insane.	violence	0	1	0	0	0	0	0	0	violence_en_5
14345	Tu peux m'indiquer où acheter de la speed ? Toujours la même histoire.	substances	0	0	0	0	1	0	0	0	substances_fr_25
14346	J'ai encore des pensées noires ce soir, je ne sais pas quoi faire. Je te jure.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_16
14347	They shouldn't even be allowed to vote, kids from the projects.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_13
14348	What an unbelievable mess, I just want to say screw it all. It's insane.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_13
14349	Je vais lui faire regretter d'être né, tu vas voir. Encore une fois.	violence	0	1	0	0	0	0	0	0	violence_fr_9
14350	They dragged him outside to beat him up seriously hard. For real.	violence	0	1	0	0	0	0	0	0	violence_en_21
14351	They're preparing an attack against innocent civilians. For real.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_22
14352	I feel so alone that the idea of stopping everything feels like relief. Nothing new.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_14
14353	The job is going well, we should finish on time. Same story every time.	clean	1	0	0	0	0	0	0	0	clean_en_15
14354	Congrats on your new meeting, that's great news! It's becoming routine.	clean	1	0	0	0	0	0	0	0	clean_en_4
14355	Personne ne remarquerait si je disparaissais, je le sais. Et ça dure.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_4
14356	Nobody should hire someone who is immigrants. No doubt about it.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_8
14357	He deals molly near the high school, everyone knows it. It's insane.	substances	0	0	0	0	1	0	0	0	substances_en_2
14358	Tu peux me trouver un peu de codéine pour ce soir ? Comme d'habitude.	substances	0	0	0	0	1	0	0	0	substances_fr_0
14359	Je me sens vide, comme si rien ne valait plus la peine. C'est dingue.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_8
14360	Montre-moi ton corps sur la caméra. Ça recommence.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_23
14361	Leur conversation a pris un tour sérieusement sexuel hier soir. Vraiment.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_11
14362	Les musulmans sont une honte pour ce pays. Rien de nouveau.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_16
14363	I've started cutting myself again this afternoon. It's a lot.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_5
14364	Kids from the projects ruin the vibe everywhere they go. No joke.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_19
