	comment_text	label	class_name	language	toxic	severe_toxic	obscene	threat	insult	identity_hate
11375	Ich habe keinen Grund mehr zu leben und bin von allem erschöpft.	5	self_harm	de	1	0	0	0	0	0
11376	Ich denke daran, von einer Brücke zu springen, seit ich alles verloren habe.	5	self_harm	de	1	0	0	0	0	0
11377	Ich will meine Haut verbrennen, um echten körperlichen Schmerz zu spüren.	5	self_harm	de	1	0	0	0	0	0
11378	Niemand versteht mein Leiden, also habe ich beschlossen, alles zu beenden.	5	self_harm	de	1	0	0	0	0	0
11379	Ich habe entschieden, dass mein Leben heute Nacht endet, ich habe genug.	5	self_harm	de	1	0	0	0	0	0
11380	Voglio farmi del male per dimenticare tutto questo dolore interiore.	5	self_harm	it	1	0	0	0	0	0
11381	Penso di togliermi la vita da diverse settimane ormai.	5	self_harm	it	1	0	0	0	0	0
11382	Mi faccio del male ogni sera per sentire qualcosa di fisico.	5	self_harm	it	1	0	0	0	0	0
11383	La vita non ha più valore per me, voglio finire tutto definitivamente.	5	self_harm	it	1	0	0	0	0	0
11384	Ho inghiottito una grande quantità di farmaci la notte scorsa.	5	self_harm	it	1	0	0	0	0	0
11385	Nessuno mi mancherebbe se scomparissi da questo mondo.	5	self_harm	it	1	0	0	0	0	0
11386	Cerco metodi per porre fine alla mia vita rapidamente.	5	self_harm	it	1	0	0	0	0	0
11387	Mi taglio le braccia per sopportare il dolore emotivo che provo.	5	self_harm	it	1	0	0	0	0	0
11388	Ho pianificato come mettere fine alla mia vita la settimana prossima.	5	self_harm	it	1	0	0	0	0	0
11389	La morte mi sembra l'unica via d'uscita da questa sofferenza insopportabile.	5	self_harm	it	1	0	0	0	0	0
11390	Prendo rischi deliberati sperando di ferirmi gravemente.	5	self_harm	it	1	0	0	0	0	0
11391	Voglio scomparire da questa terra e essere dimenticato da tutti.	5	self_harm	it	1	0	0	0	0	0
11392	Ho scritto una lettera d'addio alla mia famiglia e ai miei cari.	5	self_harm	it	1	0	0	0	0	0
11393	Sto soffrendo così tanto che voglio solo che si fermi adesso.	5	self_harm	it	1	0	0	0	0	0
11394	Mi faccio del male intenzionalmente come punizione per quello che sono.	5	self_harm	it	1	0	0	0	0	0
11395	Non ho più nessuna ragione per vivere e sono esausto di tutto.	5	self_harm	it	1	0	0	0	0	0
11396	Penso di buttarmi da un ponte da quando ho perso tutto.	5	self_harm	it	1	0	0	0	0	0
11397	Voglio bruciarmi la pelle per sentire un dolore fisico reale.	5	self_harm	it	1	0	0	0	0	0
11398	Nessuno capisce la mia sofferenza quindi ho deciso di finire tutto.	5	self_harm	it	1	0	0	0	0	0
11399	Ho deciso che la mia vita finisce questa notte, ne ho avuto abbastanza.	5	self_harm	it	1	0	0	0	0	0
11400	Je veux me faire du mal pour oublier toute cette douleur intérieure.	5	self_harm	fr	1	0	0	0	0	0
11401	Je pense à mettre fin à mes jours depuis plusieurs semaines maintenant.	5	self_harm	fr	1	0	0	0	0	0
11402	Je me blesse chaque soir pour ressentir quelque chose de physique.	5	self_harm	fr	1	0	0	0	0	0
11403	La vie ne vaut plus rien pour moi, je veux tout arrêter définitivement.	5	self_harm	fr	1	0	0	0	0	0
11404	J'ai avalé des médicaments en grande quantité cette nuit.	5	self_harm	fr	1	0	0	0	0	0
11405	Personne ne me manquerait si je disparaissais de ce monde.	5	self_harm	fr	1	0	0	0	0	0
11406	Je cherche des méthodes pour en finir avec ma vie rapidement.	5	self_harm	fr	1	0	0	0	0	0
11407	Je me coupe les bras pour supporter la douleur émotionnelle que je ressens.	5	self_harm	fr	1	0	0	0	0	0
11408	J'ai planifié comment mettre fin à mes jours la semaine prochaine.	5	self_harm	fr	1	0	0	0	0	0
11409	La mort me semble la seule issue face à cette souffrance insupportable.	5	self_harm	fr	1	0	0	0	0	0
11410	Je prends des risques délibérés dans l'espoir de me blesser gravement.	5	self_harm	fr	1	0	0	0	0	0
11411	Je veux disparaître de cette terre et que plus personne ne se souvienne de moi.	5	self_harm	fr	1	0	0	0	0	0
11412	J'ai écrit une lettre d'adieu à ma famille et à mes proches.	5	self_harm	fr	1	0	0	0	0	0
11413	Je souffre tellement que je veux juste que ça s'arrête immédiatement.	5	self_harm	fr	1	0	0	0	0	0
11414	Je me fais du mal intentionnellement pour punir ce que je suis.	5	self_harm	fr	1	0	0	0	0	0
11415	Je n'ai plus aucune raison de vivre et je suis épuisé de tout.	5	self_harm	fr	1	0	0	0	0	0
11416	Je pense à sauter d'un pont depuis que j'ai tout perdu dans ma vie.	5	self_harm	fr	1	0	0	0	0	0
11417	Je veux brûler ma peau pour ressentir une douleur physique réelle.	5	self_harm	fr	1	0	0	0	0	0
11418	Personne ne comprend ma souffrance alors j'ai décidé de tout arrêter.	5	self_harm	fr	1	0	0	0	0	0
11419	J'ai décidé que ma vie prend fin cette nuit, j'en ai assez de tout.	5	self_harm	fr	1	0	0	0	0	0
11420	I want to hurt myself to forget all this inner pain I'm feeling.	5	self_harm	en	1	0	0	0	0	0
11421	I've been thinking about ending my life for several weeks now.	5	self_harm	en	1	0	0	0	0	0
11422	I hurt myself every evening to feel something physical.	5	self_harm	en	1	0	0	0	0	0
11423	Life has no value for me anymore, I want to end everything permanently.	5	self_harm	en	1	0	0	0	0	0
11424	I swallowed a large amount of medication last night.	5	self_harm	en	1	0	0	0	0	0
11425	Nobody would miss me if I disappeared from this world.	5	self_harm	en	1	0	0	0	0	0
11426	I'm looking for methods to end my life quickly and painlessly.	5	self_harm	en	1	0	0	0	0	0
11427	I cut my arms to cope with the emotional pain I'm experiencing.	5	self_harm	en	1	0	0	0	0	0
11428	I've planned how to end my life next week.	5	self_harm	en	1	0	0	0	0	0
11429	Death seems like the only way out of this unbearable suffering.	5	self_harm	en	1	0	0	0	0	0
11430	I take deliberate risks hoping to seriously injure myself.	5	self_harm	en	1	0	0	0	0	0
11431	I want to disappear from this earth and be forgotten by everyone.	5	self_harm	en	1	0	0	0	0	0
11432	I've written a goodbye letter to my family and loved ones.	5	self_harm	en	1	0	0	0	0	0
11433	I'm suffering so much that I just want it to stop right now.	5	self_harm	en	1	0	0	0	0	0
11434	I hurt myself intentionally as punishment for what I am.	5	self_harm	en	1	0	0	0	0	0
11435	I have no reason left to live and I'm exhausted by everything.	5	self_harm	en	1	0	0	0	0	0
11436	I've been thinking about jumping off a bridge since I lost everything.	5	self_harm	en	1	0	0	0	0	0
11437	I want to burn my skin to feel real physical pain.	5	self_harm	en	1	0	0	0	0	0
11438	Nobody understands my suffering so I've decided to end everything.	5	self_harm	en	1	0	0	0	0	0
11439	I've decided my life ends tonight, I've had enough of everything.	5	self_harm	en	1	0	0	0	0	0
11440	Quiero hacerme daño para olvidar todo este dolor interior.	5	self_harm	es	1	0	0	0	0	0
11441	He estado pensando en quitarme la vida durante varias semanas.	5	self_harm	es	1	0	0	0	0	0
11442	Me lastimo cada noche para sentir algo físico.	5	self_harm	es	1	0	0	0	0	0
11443	La vida ya no tiene valor para mí, quiero terminar con todo.	5	self_harm	es	1	0	0	0	0	0
11444	Tomé una gran cantidad de medicamentos anoche.	5	self_harm	es	1	0	0	0	0	0
11445	Nadie me echaría de menos si desapareciera de este mundo.	5	self_harm	es	1	0	0	0	0	0
11446	Busco métodos para acabar con mi vida rápidamente.	5	self_harm	es	1	0	0	0	0	0
11447	Me corto los brazos para sobrellevar el dolor emocional que siento.	5	self_harm	es	1	0	0	0	0	0
11448	He planificado cómo acabar con mi vida la próxima semana.	5	self_harm	es	1	0	0	0	0	0
11449	La muerte me parece la única salida a este sufrimiento insoportable.	5	self_harm	es	1	0	0	0	0	0
11450	Tomo riesgos deliberados esperando lesionarme gravemente.	5	self_harm	es	1	0	0	0	0	0
11451	Quiero desaparecer de esta tierra y ser olvidado por todos.	5	self_harm	es	1	0	0	0	0	0
11452	He escrito una carta de despedida a mi familia y seres queridos.	5	self_harm	es	1	0	0	0	0	0
11453	Estoy sufriendo tanto que solo quiero que pare ahora mismo.	5	self_harm	es	1	0	0	0	0	0
11454	Me hago daño intencionalmente como castigo por lo que soy.	5	self_harm	es	1	0	0	0	0	0
11455	Ya no tengo ninguna razón para vivir y estoy agotado de todo.	5	self_harm	es	1	0	0	0	0	0
11456	He pensado en saltar de un puente desde que lo perdí todo.	5	self_harm	es	1	0	0	0	0	0
11457	Quiero quemarme la piel para sentir dolor físico real.	5	self_harm	es	1	0	0	0	0	0
11458	Nadie entiende mi sufrimiento así que he decidido terminar con todo.	5	self_harm	es	1	0	0	0	0	0
11459	He decidido que mi vida termina esta noche, ya he tenido suficiente.	5	self_harm	es	1	0	0	0	0	0
11460	Ich will mir wehtun, um all diesen inneren Schmerz zu vergessen.	5	self_harm	de	1	0	0	0	0	0
11461	Ich denke seit mehreren Wochen daran, mein Leben zu beenden.	5	self_harm	de	1	0	0	0	0	0
11462	Ich verletze mich jeden Abend, um etwas Physisches zu spüren.	5	self_harm	de	1	0	0	0	0	0
11463	Das Leben hat für mich keinen Wert mehr, ich will alles beenden.	5	self_harm	de	1	0	0	0	0	0
11464	Ich habe letzte Nacht eine große Menge Medikamente geschluckt.	5	self_harm	de	1	0	0	0	0	0
11465	Niemand würde mich vermissen, wenn ich aus dieser Welt verschwinden würde.	5	self_harm	de	1	0	0	0	0	0
11466	Ich suche nach Methoden, um mein Leben schnell zu beenden.	5	self_harm	de	1	0	0	0	0	0
11467	Ich schneide mir die Arme auf, um mit dem emotionalen Schmerz umzugehen.	5	self_harm	de	1	0	0	0	0	0
11468	Ich habe geplant, wie ich nächste Woche mein Leben beenden werde.	5	self_harm	de	1	0	0	0	0	0
11469	Der Tod erscheint mir als der einzige Ausweg aus diesem unerträglichen Leiden.	5	self_harm	de	1	0	0	0	0	0
11470	Ich gehe bewusst Risiken ein und hoffe, mich ernsthaft zu verletzen.	5	self_harm	de	1	0	0	0	0	0
11471	Ich will von dieser Erde verschwinden und von allen vergessen werden.	5	self_harm	de	1	0	0	0	0	0
11472	Ich habe einen Abschiedsbrief an meine Familie und meine Lieben geschrieben.	5	self_harm	de	1	0	0	0	0	0
11473	Ich leide so sehr, dass ich will, dass es jetzt sofort aufhört.	5	self_harm	de	1	0	0	0	0	0
11474	Ich verletze mich absichtlich als Strafe für das, was ich bin.	5	self_harm	de	1	0	0	0	0	0
11475	Ich habe keinen Grund mehr zu leben und bin von allem erschöpft.	5	self_harm	de	1	0	0	0	0	0
11476	Ich denke daran, von einer Brücke zu springen, seit ich alles verloren habe.	5	self_harm	de	1	0	0	0	0	0
11477	Ich will meine Haut verbrennen, um echten körperlichen Schmerz zu spüren.	5	self_harm	de	1	0	0	0	0	0
11478	Niemand versteht mein Leiden, also habe ich beschlossen, alles zu beenden.	5	self_harm	de	1	0	0	0	0	0
11479	Ich habe entschieden, dass mein Leben heute Nacht endet, ich habe genug.	5	self_harm	de	1	0	0	0	0	0
11480	Voglio farmi del male per dimenticare tutto questo dolore interiore.	5	self_harm	it	1	0	0	0	0	0
11481	Penso di togliermi la vita da diverse settimane ormai.	5	self_harm	it	1	0	0	0	0	0
11482	Mi faccio del male ogni sera per sentire qualcosa di fisico.	5	self_harm	it	1	0	0	0	0	0
11483	La vita non ha più valore per me, voglio finire tutto definitivamente.	5	self_harm	it	1	0	0	0	0	0
11484	Ho inghiottito una grande quantità di farmaci la notte scorsa.	5	self_harm	it	1	0	0	0	0	0
11485	Nessuno mi mancherebbe se scomparissi da questo mondo.	5	self_harm	it	1	0	0	0	0	0
11486	Cerco metodi per porre fine alla mia vita rapidamente.	5	self_harm	it	1	0	0	0	0	0
11487	Mi taglio le braccia per sopportare il dolore emotivo che provo.	5	self_harm	it	1	0	0	0	0	0
11488	Ho pianificato come mettere fine alla mia vita la settimana prossima.	5	self_harm	it	1	0	0	0	0	0
11489	La morte mi sembra l'unica via d'uscita da questa sofferenza insopportabile.	5	self_harm	it	1	0	0	0	0	0
11490	Prendo rischi deliberati sperando di ferirmi gravemente.	5	self_harm	it	1	0	0	0	0	0
11491	Voglio scomparire da questa terra e essere dimenticato da tutti.	5	self_harm	it	1	0	0	0	0	0
11492	Ho scritto una lettera d'addio alla mia famiglia e ai miei cari.	5	self_harm	it	1	0	0	0	0	0
11493	Sto soffrendo così tanto che voglio solo che si fermi adesso.	5	self_harm	it	1	0	0	0	0	0
11494	Mi faccio del male intenzionalmente come punizione per quello che sono.	5	self_harm	it	1	0	0	0	0	0
11495	Non ho più nessuna ragione per vivere e sono esausto di tutto.	5	self_harm	it	1	0	0	0	0	0
11496	Penso di buttarmi da un ponte da quando ho perso tutto.	5	self_harm	it	1	0	0	0	0	0
11497	Voglio bruciarmi la pelle per sentire un dolore fisico reale.	5	self_harm	it	1	0	0	0	0	0
11498	Nessuno capisce la mia sofferenza quindi ho deciso di finire tutto.	5	self_harm	it	1	0	0	0	0	0
11499	Ho deciso che la mia vita finisce questa notte, ne ho avuto abbastanza.	5	self_harm	it	1	0	0	0	0	0
11500	Je veux me faire du mal pour oublier toute cette douleur intérieure.	5	self_harm	fr	1	0	0	0	0	0
11501	Je pense à mettre fin à mes jours depuis plusieurs semaines maintenant.	5	self_harm	fr	1	0	0	0	0	0
11502	Je me blesse chaque soir pour ressentir quelque chose de physique.	5	self_harm	fr	1	0	0	0	0	0
11503	La vie ne vaut plus rien pour moi, je veux tout arrêter définitivement.	5	self_harm	fr	1	0	0	0	0	0
11504	J'ai avalé des médicaments en grande quantité cette nuit.	5	self_harm	fr	1	0	0	0	0	0
11505	Personne ne me manquerait si je disparaissais de ce monde.	5	self_harm	fr	1	0	0	0	0	0
11506	Je cherche des méthodes pour en finir avec ma vie rapidement.	5	self_harm	fr	1	0	0	0	0	0
11507	Je me coupe les bras pour supporter la douleur émotionnelle que je ressens.	5	self_harm	fr	1	0	0	0	0	0
11508	J'ai planifié comment mettre fin à mes jours la semaine prochaine.	5	self_harm	fr	1	0	0	0	0	0
11509	La mort me semble la seule issue face à cette souffrance insupportable.	5	self_harm	fr	1	0	0	0	0	0
11510	Je prends des risques délibérés dans l'espoir de me blesser gravement.	5	self_harm	fr	1	0	0	0	0	0
11511	Je veux disparaître de cette terre et que plus personne ne se souvienne de moi.	5	self_harm	fr	1	0	0	0	0	0
11512	J'ai écrit une lettre d'adieu à ma famille et à mes proches.	5	self_harm	fr	1	0	0	0	0	0
11513	Je souffre tellement que je veux juste que ça s'arrête immédiatement.	5	self_harm	fr	1	0	0	0	0	0
11514	Je me fais du mal intentionnellement pour punir ce que je suis.	5	self_harm	fr	1	0	0	0	0	0
11515	Je n'ai plus aucune raison de vivre et je suis épuisé de tout.	5	self_harm	fr	1	0	0	0	0	0
11516	Je pense à sauter d'un pont depuis que j'ai tout perdu dans ma vie.	5	self_harm	fr	1	0	0	0	0	0
11517	Je veux brûler ma peau pour ressentir une douleur physique réelle.	5	self_harm	fr	1	0	0	0	0	0
11518	Personne ne comprend ma souffrance alors j'ai décidé de tout arrêter.	5	self_harm	fr	1	0	0	0	0	0
11519	J'ai décidé que ma vie prend fin cette nuit, j'en ai assez de tout.	5	self_harm	fr	1	0	0	0	0	0
11520	I want to hurt myself to forget all this inner pain I'm feeling.	5	self_harm	en	1	0	0	0	0	0
11521	I've been thinking about ending my life for several weeks now.	5	self_harm	en	1	0	0	0	0	0
11522	I hurt myself every evening to feel something physical.	5	self_harm	en	1	0	0	0	0	0
11523	Life has no value for me anymore, I want to end everything permanently.	5	self_harm	en	1	0	0	0	0	0
11524	I swallowed a large amount of medication last night.	5	self_harm	en	1	0	0	0	0	0
11525	Nobody would miss me if I disappeared from this world.	5	self_harm	en	1	0	0	0	0	0
11526	I'm looking for methods to end my life quickly and painlessly.	5	self_harm	en	1	0	0	0	0	0
11527	I cut my arms to cope with the emotional pain I'm experiencing.	5	self_harm	en	1	0	0	0	0	0
11528	I've planned how to end my life next week.	5	self_harm	en	1	0	0	0	0	0
11529	Death seems like the only way out of this unbearable suffering.	5	self_harm	en	1	0	0	0	0	0
11530	I take deliberate risks hoping to seriously injure myself.	5	self_harm	en	1	0	0	0	0	0
11531	I want to disappear from this earth and be forgotten by everyone.	5	self_harm	en	1	0	0	0	0	0
11532	I've written a goodbye letter to my family and loved ones.	5	self_harm	en	1	0	0	0	0	0
11533	I'm suffering so much that I just want it to stop right now.	5	self_harm	en	1	0	0	0	0	0
11534	I hurt myself intentionally as punishment for what I am.	5	self_harm	en	1	0	0	0	0	0
11535	I have no reason left to live and I'm exhausted by everything.	5	self_harm	en	1	0	0	0	0	0
11536	I've been thinking about jumping off a bridge since I lost everything.	5	self_harm	en	1	0	0	0	0	0
11537	I want to burn my skin to feel real physical pain.	5	self_harm	en	1	0	0	0	0	0
11538	Nobody understands my suffering so I've decided to end everything.	5	self_harm	en	1	0	0	0	0	0
11539	I've decided my life ends tonight, I've had enough of everything.	5	self_harm	en	1	0	0	0	0	0
11540	Quiero hacerme daño para olvidar todo este dolor interior.	5	self_harm	es	1	0	0	0	0	0
11541	He estado pensando en quitarme la vida durante varias semanas.	5	self_harm	es	1	0	0	0	0	0
11542	Me lastimo cada noche para sentir algo físico.	5	self_harm	es	1	0	0	0	0	0
11543	La vida ya no tiene valor para mí, quiero terminar con todo.	5	self_harm	es	1	0	0	0	0	0
11544	Tomé una gran cantidad de medicamentos anoche.	5	self_harm	es	1	0	0	0	0	0
11545	Nadie me echaría de menos si desapareciera de este mundo.	5	self_harm	es	1	0	0	0	0	0
11546	Busco métodos para acabar con mi vida rápidamente.	5	self_harm	es	1	0	0	0	0	0
11547	Me corto los brazos para sobrellevar el dolor emocional que siento.	5	self_harm	es	1	0	0	0	0	0
11548	He planificado cómo acabar con mi vida la próxima semana.	5	self_harm	es	1	0	0	0	0	0
11549	La muerte me parece la única salida a este sufrimiento insoportable.	5	self_harm	es	1	0	0	0	0	0
11550	Tomo riesgos deliberados esperando lesionarme gravemente.	5	self_harm	es	1	0	0	0	0	0
11551	Quiero desaparecer de esta tierra y ser olvidado por todos.	5	self_harm	es	1	0	0	0	0	0
11552	He escrito una carta de despedida a mi familia y seres queridos.	5	self_harm	es	1	0	0	0	0	0
11553	Estoy sufriendo tanto que solo quiero que pare ahora mismo.	5	self_harm	es	1	0	0	0	0	0
11554	Me hago daño intencionalmente como castigo por lo que soy.	5	self_harm	es	1	0	0	0	0	0
11555	Ya no tengo ninguna razón para vivir y estoy agotado de todo.	5	self_harm	es	1	0	0	0	0	0
11556	He pensado en saltar de un puente desde que lo perdí todo.	5	self_harm	es	1	0	0	0	0	0
11557	Quiero quemarme la piel para sentir dolor físico real.	5	self_harm	es	1	0	0	0	0	0
11558	Nadie entiende mi sufrimiento así que he decidido terminar con todo.	5	self_harm	es	1	0	0	0	0	0
11559	He decidido que mi vida termina esta noche, ya he tenido suficiente.	5	self_harm	es	1	0	0	0	0	0
11560	Ich will mir wehtun, um all diesen inneren Schmerz zu vergessen.	5	self_harm	de	1	0	0	0	0	0
11561	Ich denke seit mehreren Wochen daran, mein Leben zu beenden.	5	self_harm	de	1	0	0	0	0	0
11562	Ich verletze mich jeden Abend, um etwas Physisches zu spüren.	5	self_harm	de	1	0	0	0	0	0
11563	Das Leben hat für mich keinen Wert mehr, ich will alles beenden.	5	self_harm	de	1	0	0	0	0	0
11564	Ich habe letzte Nacht eine große Menge Medikamente geschluckt.	5	self_harm	de	1	0	0	0	0	0
11565	Niemand würde mich vermissen, wenn ich aus dieser Welt verschwinden würde.	5	self_harm	de	1	0	0	0	0	0
11566	Ich suche nach Methoden, um mein Leben schnell zu beenden.	5	self_harm	de	1	0	0	0	0	0
11567	Ich schneide mir die Arme auf, um mit dem emotionalen Schmerz umzugehen.	5	self_harm	de	1	0	0	0	0	0
11568	Ich habe geplant, wie ich nächste Woche mein Leben beenden werde.	5	self_harm	de	1	0	0	0	0	0
11569	Der Tod erscheint mir als der einzige Ausweg aus diesem unerträglichen Leiden.	5	self_harm	de	1	0	0	0	0	0
11570	Ich gehe bewusst Risiken ein und hoffe, mich ernsthaft zu verletzen.	5	self_harm	de	1	0	0	0	0	0
11571	Ich will von dieser Erde verschwinden und von allen vergessen werden.	5	self_harm	de	1	0	0	0	0	0
11572	Ich habe einen Abschiedsbrief an meine Familie und meine Lieben geschrieben.	5	self_harm	de	1	0	0	0	0	0
11573	Ich leide so sehr, dass ich will, dass es jetzt sofort aufhört.	5	self_harm	de	1	0	0	0	0	0
11574	Ich verletze mich absichtlich als Strafe für das, was ich bin.	5	self_harm	de	1	0	0	0	0	0
11575	Ich habe keinen Grund mehr zu leben und bin von allem erschöpft.	5	self_harm	de	1	0	0	0	0	0
11576	Ich denke daran, von einer Brücke zu springen, seit ich alles verloren habe.	5	self_harm	de	1	0	0	0	0	0
11577	Ich will meine Haut verbrennen, um echten körperlichen Schmerz zu spüren.	5	self_harm	de	1	0	0	0	0	0
11578	Niemand versteht mein Leiden, also habe ich beschlossen, alles zu beenden.	5	self_harm	de	1	0	0	0	0	0
11579	Ich habe entschieden, dass mein Leben heute Nacht endet, ich habe genug.	5	self_harm	de	1	0	0	0	0	0
11580	Voglio farmi del male per dimenticare tutto questo dolore interiore.	5	self_harm	it	1	0	0	0	0	0
11581	Penso di togliermi la vita da diverse settimane ormai.	5	self_harm	it	1	0	0	0	0	0
11582	Mi faccio del male ogni sera per sentire qualcosa di fisico.	5	self_harm	it	1	0	0	0	0	0
11583	La vita non ha più valore per me, voglio finire tutto definitivamente.	5	self_harm	it	1	0	0	0	0	0
11584	Ho inghiottito una grande quantità di farmaci la notte scorsa.	5	self_harm	it	1	0	0	0	0	0
11585	Nessuno mi mancherebbe se scomparissi da questo mondo.	5	self_harm	it	1	0	0	0	0	0
11586	Cerco metodi per porre fine alla mia vita rapidamente.	5	self_harm	it	1	0	0	0	0	0
11587	Mi taglio le braccia per sopportare il dolore emotivo che provo.	5	self_harm	it	1	0	0	0	0	0
11588	Ho pianificato come mettere fine alla mia vita la settimana prossima.	5	self_harm	it	1	0	0	0	0	0
11589	La morte mi sembra l'unica via d'uscita da questa sofferenza insopportabile.	5	self_harm	it	1	0	0	0	0	0
11590	Prendo rischi deliberati sperando di ferirmi gravemente.	5	self_harm	it	1	0	0	0	0	0
11591	Voglio scomparire da questa terra e essere dimenticato da tutti.	5	self_harm	it	1	0	0	0	0	0
11592	Ho scritto una lettera d'addio alla mia famiglia e ai miei cari.	5	self_harm	it	1	0	0	0	0	0
11593	Sto soffrendo così tanto che voglio solo che si fermi adesso.	5	self_harm	it	1	0	0	0	0	0
11594	Mi faccio del male intenzionalmente come punizione per quello che sono.	5	self_harm	it	1	0	0	0	0	0
11595	Non ho più nessuna ragione per vivere e sono esausto di tutto.	5	self_harm	it	1	0	0	0	0	0
11596	Penso di buttarmi da un ponte da quando ho perso tutto.	5	self_harm	it	1	0	0	0	0	0
11597	Voglio bruciarmi la pelle per sentire un dolore fisico reale.	5	self_harm	it	1	0	0	0	0	0
11598	Nessuno capisce la mia sofferenza quindi ho deciso di finire tutto.	5	self_harm	it	1	0	0	0	0	0
11599	Ho deciso che la mia vita finisce questa notte, ne ho avuto abbastanza.	5	self_harm	it	1	0	0	0	0	0
11600	Je veux me faire du mal pour oublier toute cette douleur intérieure.	5	self_harm	fr	1	0	0	0	0	0
11601	Je pense à mettre fin à mes jours depuis plusieurs semaines maintenant.	5	self_harm	fr	1	0	0	0	0	0
11602	Je me blesse chaque soir pour ressentir quelque chose de physique.	5	self_harm	fr	1	0	0	0	0	0
11603	La vie ne vaut plus rien pour moi, je veux tout arrêter définitivement.	5	self_harm	fr	1	0	0	0	0	0
11604	J'ai avalé des médicaments en grande quantité cette nuit.	5	self_harm	fr	1	0	0	0	0	0
11605	Personne ne me manquerait si je disparaissais de ce monde.	5	self_harm	fr	1	0	0	0	0	0
11606	Je cherche des méthodes pour en finir avec ma vie rapidement.	5	self_harm	fr	1	0	0	0	0	0
11607	Je me coupe les bras pour supporter la douleur émotionnelle que je ressens.	5	self_harm	fr	1	0	0	0	0	0
11608	J'ai planifié comment mettre fin à mes jours la semaine prochaine.	5	self_harm	fr	1	0	0	0	0	0
11609	La mort me semble la seule issue face à cette souffrance insupportable.	5	self_harm	fr	1	0	0	0	0	0
11610	Je prends des risques délibérés dans l'espoir de me blesser gravement.	5	self_harm	fr	1	0	0	0	0	0
11611	Je veux disparaître de cette terre et que plus personne ne se souvienne de moi.	5	self_harm	fr	1	0	0	0	0	0
11612	J'ai écrit une lettre d'adieu à ma famille et à mes proches.	5	self_harm	fr	1	0	0	0	0	0
11613	Je souffre tellement que je veux juste que ça s'arrête immédiatement.	5	self_harm	fr	1	0	0	0	0	0
11614	Je me fais du mal intentionnellement pour punir ce que je suis.	5	self_harm	fr	1	0	0	0	0	0
11615	Je n'ai plus aucune raison de vivre et je suis épuisé de tout.	5	self_harm	fr	1	0	0	0	0	0
11616	Je pense à sauter d'un pont depuis que j'ai tout perdu dans ma vie.	5	self_harm	fr	1	0	0	0	0	0
11617	Je veux brûler ma peau pour ressentir une douleur physique réelle.	5	self_harm	fr	1	0	0	0	0	0
11618	Personne ne comprend ma souffrance alors j'ai décidé de tout arrêter.	5	self_harm	fr	1	0	0	0	0	0
11619	J'ai décidé que ma vie prend fin cette nuit, j'en ai assez de tout.	5	self_harm	fr	1	0	0	0	0	0
11620	I want to hurt myself to forget all this inner pain I'm feeling.	5	self_harm	en	1	0	0	0	0	0
11621	I've been thinking about ending my life for several weeks now.	5	self_harm	en	1	0	0	0	0	0
11622	I hurt myself every evening to feel something physical.	5	self_harm	en	1	0	0	0	0	0
11623	Life has no value for me anymore, I want to end everything permanently.	5	self_harm	en	1	0	0	0	0	0
11624	I swallowed a large amount of medication last night.	5	self_harm	en	1	0	0	0	0	0
11625	Nobody would miss me if I disappeared from this world.	5	self_harm	en	1	0	0	0	0	0
11626	I'm looking for methods to end my life quickly and painlessly.	5	self_harm	en	1	0	0	0	0	0
11627	I cut my arms to cope with the emotional pain I'm experiencing.	5	self_harm	en	1	0	0	0	0	0
11628	I've planned how to end my life next week.	5	self_harm	en	1	0	0	0	0	0
11629	Death seems like the only way out of this unbearable suffering.	5	self_harm	en	1	0	0	0	0	0
11630	I take deliberate risks hoping to seriously injure myself.	5	self_harm	en	1	0	0	0	0	0
11631	I want to disappear from this earth and be forgotten by everyone.	5	self_harm	en	1	0	0	0	0	0
11632	I've written a goodbye letter to my family and loved ones.	5	self_harm	en	1	0	0	0	0	0
11633	I'm suffering so much that I just want it to stop right now.	5	self_harm	en	1	0	0	0	0	0
11634	I hurt myself intentionally as punishment for what I am.	5	self_harm	en	1	0	0	0	0	0
11635	I have no reason left to live and I'm exhausted by everything.	5	self_harm	en	1	0	0	0	0	0
11636	I've been thinking about jumping off a bridge since I lost everything.	5	self_harm	en	1	0	0	0	0	0
11637	I want to burn my skin to feel real physical pain.	5	self_harm	en	1	0	0	0	0	0
11638	Nobody understands my suffering so I've decided to end everything.	5	self_harm	en	1	0	0	0	0	0
11639	I've decided my life ends tonight, I've had enough of everything.	5	self_harm	en	1	0	0	0	0	0
11640	Quiero hacerme daño para olvidar todo este dolor interior.	5	self_harm	es	1	0	0	0	0	0
11641	He estado pensando en quitarme la vida durante varias semanas.	5	self_harm	es	1	0	0	0	0	0
11642	Me lastimo cada noche para sentir algo físico.	5	self_harm	es	1	0	0	0	0	0
11643	La vida ya no tiene valor para mí, quiero terminar con todo.	5	self_harm	es	1	0	0	0	0	0
11644	Tomé una gran cantidad de medicamentos anoche.	5	self_harm	es	1	0	0	0	0	0
11645	Nadie me echaría de menos si desapareciera de este mundo.	5	self_harm	es	1	0	0	0	0	0
11646	Busco métodos para acabar con mi vida rápidamente.	5	self_harm	es	1	0	0	0	0	0
11647	Me corto los brazos para sobrellevar el dolor emocional que siento.	5	self_harm	es	1	0	0	0	0	0
